ANO_VENDA;MES_VENDA;PRINCIPIO_ATIVO;DESCRICAO_APRESENTACAO;QTD_VENDIDA
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;5
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;6
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;3
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT 01 BL AL PLAS TRANS X 7;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL / AL X 3  ;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL / AL X 3  ;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL / AL X 3  ;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL / AL X 3  ;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL / AL X 3  ;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;3
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;3
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;3
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;3
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;2
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 10;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 3 ;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 3 ;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 3 ;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 3 ;1
2020;4;LEVOFLOXACINO HEMI-HIDRATADO;500 MG COM REV CT BL AL PLAS OPC X 3 ;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;8
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;5
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;4
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;4
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;4
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 21;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;3
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;2
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
2020;4;AMOXICILINA TRIHIDRATADA;500 MG CAP DURA CT BL AL PLAS TRANS X 30;1
