ANO_VENDA;MES_VENDA;PRINCIPIO_ATIVO;DESCRICAO_APRESENTACAO;QTD_VENDIDA
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;2
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;2
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;4
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;2
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;2
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;3
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;2
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;2
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;3
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;2
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;1
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;2
2021;10;FOSFATO DISSÓDICO DE BETAMETASONA + GENTAMICINA;1 MG/ML + 3MG/ML SOL OTO/OFT CT FR PLAS TRANS GOT X 20 ML;4
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;3
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;3
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;5
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;4
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;3
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;3
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;3
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;3
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;3
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;3
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;5
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;3
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;2
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;6
2021;10;FOSFATO DISSÓDICO DE DEXAMETASONA + SULFATO DE NEOMICINA;1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;1
