ANO_VENDA;MES_VENDA;PRINCIPIO_ATIVO;DESCRICAO_APRESENTACAO;QTD_VENDIDA
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;9
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;2
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML;8
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;2
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;6
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;2
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;2
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;49
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;13
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;2
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;2
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;1
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;2
2020;5;BENZOILMETRONIDAZOL;40 MG/ML SUS OR CT FR VD AMB X 120 ML + COP;11
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCONICO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APL ;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCONICO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APL ;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCONICO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APL ;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCONICO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APL ;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;8
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;4
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;5
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;4
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;4
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;5
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;6
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;6
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;5
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;4
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;4
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;5
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;5
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;6
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;13
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;7
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;6
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;4
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;7
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;6
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;6
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;6
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;4
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;3
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;4
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;4
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;2
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;4
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
2020;5;BENZOILMETRONIDAZOL + CLORETO DE BENZALCÔNIO + NISTATINA;62,5 MG/G + 25.000 UI/G + 1,25 MG/G CREM VAG CT BG AL X 40 G + 10 APLIC;1
